Receipt#,Total Amount,Total Items,Date,Void Count,Void Amount,Return Count,Return Amount,Cashier Name,Register ID
1937,138.56,1,2023-12-19 16:14:04.261554,0,0.0,2,14.19,Asif,4
1938,413.4,29,2023-12-06 16:14:04.261559,2,11.64,0,0.0,Junaid,1
1939,251.64,50,2024-01-31 16:14:04.261563,3,7.98,1,0.29,Ramzan,2
1940,43.14,34,2024-06-11 16:14:04.261568,1,12.39,1,12.65,Arif,1
1941,33.98,13,2024-05-22 16:14:04.261573,1,12.06,2,4.03,Ali,1
1942,170.45,1,2023-10-28 16:14:04.261578,3,26.68,2,26.8,Ali,4
1943,393.52,34,2024-06-23 16:14:04.261583,0,0.0,0,0.0,Ramzan,5
1944,355.3,29,2024-04-26 16:14:04.261588,0,0.0,0,0.0,Asif,5
1945,395.36,48,2024-08-06 16:14:04.261592,2,39.56,2,18.92,Arif,3
1946,261.05,47,2023-10-09 16:14:04.261597,1,36.85,2,16.02,Ramzan,3
1947,222.9,13,2023-12-30 16:14:04.261602,3,38.2,1,9.47,Asif,5
1948,77.99,48,2024-02-24 16:14:04.261607,0,0.0,1,14.6,Ali,2
1949,167.46,49,2023-11-23 16:14:04.261612,2,47.39,1,7.53,Junaid,4
1950,219.84,29,2024-07-11 16:14:04.261617,1,28.78,2,25.76,Arif,4
1951,48.86,39,2023-09-03 16:14:04.261622,1,49.13,2,1.43,Arif,2
1952,114.2,24,2023-12-12 16:14:04.261626,2,19.42,2,2.97,Asif,2
1953,301.12,26,2024-06-30 16:14:04.261632,2,46.76,1,4.9,Ramzan,5
1954,369.15,17,2024-04-09 16:14:04.261637,0,0.0,2,6.46,Ali,3
1955,499.18,7,2024-07-21 16:14:04.261641,3,49.58,0,0.0,Asif,2
1956,466.89,13,2024-06-11 16:14:04.261646,1,8.69,2,7.63,Junaid,3
1957,323.07,5,2024-04-15 16:14:04.261651,3,11.83,2,25.17,Junaid,1
1958,213.52,26,2024-01-15 16:14:04.261656,1,15.9,2,2.89,Junaid,4
1959,319.91,49,2023-12-14 16:14:04.261661,1,36.91,2,22.34,Asif,5
1960,393.9,3,2024-06-18 16:14:04.261666,3,17.94,2,7.79,Ali,4
1961,63.58,7,2024-01-22 16:14:04.261671,2,29.58,0,0.0,Arif,5
1962,207.9,49,2024-07-17 16:14:04.261676,0,0.0,0,0.0,Ramzan,1
1963,420.7,39,2024-05-11 16:14:04.261681,1,35.17,2,10.81,Arif,4
1964,195.0,1,2024-01-15 16:14:04.261686,2,17.58,1,16.72,Ali,1
1965,288.08,49,2024-03-07 16:14:04.261694,1,28.38,2,24.3,Arif,5
1966,295.95,17,2024-08-19 16:14:04.261699,0,0.0,2,10.32,Asif,2
1967,96.32,43,2024-02-02 16:14:04.261703,1,7.11,2,12.35,Junaid,4
1968,184.31,25,2024-08-05 16:14:04.261708,0,0.0,1,10.53,Ali,1
1969,170.58,3,2024-02-12 16:14:04.261713,0,0.0,1,20.39,Ali,4
1970,17.97,15,2023-12-19 16:14:04.261717,1,47.42,1,18.17,Arif,4
1971,16.97,29,2024-02-23 16:14:04.261722,1,41.83,0,0.0,Asif,4
1972,416.69,43,2024-05-04 16:14:04.261726,0,0.0,1,17.31,Arif,3
1973,140.17,32,2024-02-17 16:14:04.261730,2,40.52,0,0.0,Arif,1
1974,261.45,26,2024-07-22 16:14:04.261735,3,48.52,0,0.0,Ali,1
1975,152.87,16,2024-02-23 16:14:04.261739,0,0.0,1,19.5,Arif,4
1976,470.64,25,2024-05-10 16:14:04.261744,1,27.11,1,16.15,Junaid,2
1977,133.35,28,2024-08-18 16:14:04.261748,1,8.78,1,29.38,Arif,4
1978,217.68,9,2024-03-22 16:14:04.261753,2,1.9,0,0.0,Junaid,3
1979,437.0,1,2024-07-13 16:14:04.261757,3,2.81,2,8.54,Ali,5
1980,421.76,29,2023-09-02 16:14:04.261761,0,0.0,1,9.75,Asif,3
1981,97.12,22,2023-10-05 16:14:04.261766,0,0.0,1,15.31,Junaid,2
1982,402.31,16,2024-03-14 16:14:04.261771,3,30.08,1,23.24,Asif,4
1983,231.8,41,2024-06-19 16:14:04.261776,0,0.0,0,0.0,Asif,1
1984,244.07,44,2024-06-23 16:14:04.261781,3,1.0,0,0.0,Junaid,4
1985,71.07,41,2024-08-13 16:14:04.261785,1,23.9,2,13.41,Ali,2
1986,44.9,7,2024-04-08 16:14:04.261789,3,16.59,1,2.35,Ramzan,1
1987,365.33,14,2024-01-04 16:14:04.261794,0,0.0,0,0.0,Asif,3
1988,250.75,29,2023-09-11 16:14:04.261799,3,30.71,2,18.41,Asif,5
1989,221.24,19,2024-06-22 16:14:04.261804,2,40.32,1,13.91,Ali,5
1990,366.11,19,2023-09-06 16:14:04.261809,1,17.04,0,0.0,Ali,4
1991,383.93,2,2024-01-05 16:14:04.261814,1,8.87,1,28.7,Arif,3
1992,83.66,41,2024-01-16 16:14:04.261818,3,40.12,1,26.05,Ali,2
1993,307.06,45,2023-10-22 16:14:04.261823,0,0.0,0,0.0,Asif,5
1994,72.0,15,2024-08-30 16:14:04.261828,2,43.41,0,0.0,Junaid,3
1995,376.93,3,2024-07-23 16:14:04.261833,1,2.98,0,0.0,Ramzan,4
1996,330.19,11,2024-08-23 16:14:04.261844,1,7.39,1,19.22,Arif,1
1997,478.52,46,2024-04-23 16:14:04.261849,0,0.0,1,27.86,Junaid,4
1998,39.13,30,2024-05-14 16:14:04.261854,0,0.0,2,12.65,Ramzan,4
1999,33.24,40,2024-06-17 16:14:04.261859,2,35.23,1,18.37,Ramzan,3
2000,144.68,18,2023-11-26 16:14:04.261863,3,7.08,0,0.0,Ramzan,5
